,Postcode,Borough,Postcode Latitude,Postcode Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
8766,01-026,Wola,52.2463,20.9873,Gorąco Polecam - Nowakowski,52.24722001207552,20.988374029064673,Bakery
8767,01-060,Wola,52.2434,20.9756,Monument to Poles and Jews,52.24364113667221,20.97480148676033,Historic Site
8768,01-224,Wola,52.227,20.9606,Euro Rtv Agd Wzorcownia,52.227381862132646,20.959595666497663,Shop & Service
8769,01-234,Wola,52.2274,20.9556,Grandessa,52.2273718042796,20.95485984130671,Performing Arts Venue
8770,01-234,Wola,52.2274,20.9556,Papa John's,52.227443,20.953434,Pizza Place
8771,01-234,Wola,52.2274,20.9556,Daylight Studio,52.22741709950599,20.957045952094155,Arts & Entertainment
8772,01-234,Wola,52.2274,20.9556,Przystanek PKP Wola (Kasprzaka),52.227963832223224,20.9571467910635,Bus Station
8773,01-115,Wola,52.2405,20.9445,U przyjaciół,52.24135043749751,20.945761308061847,Eastern European Restaurant
8774,01-115,Wola,52.2405,20.9445,Vintuna,52.241416,20.944734,Thai Restaurant
8775,01-449,Wola,52.2407,20.9431,Carrefour Na Ks. Janusza,52.24084823658806,20.94155536697612,Grocery Store
8776,01-449,Wola,52.2407,20.9431,Vintuna,52.241416,20.944734,Thai Restaurant
8777,00-835,Wola,52.2302,20.9902,Pańska 85,52.230827,20.990544,Chinese Restaurant
8778,00-835,Wola,52.2302,20.9902,Halka,52.230931372743534,20.990445551536947,Polish Restaurant
8779,00-835,Wola,52.2302,20.9902,La Bufala,52.22995037856587,20.991820953293267,Italian Restaurant
8780,00-835,Wola,52.2302,20.9902,OM Sienna,52.22998168766473,20.99210812261696,Indian Restaurant
8781,00-835,Wola,52.2302,20.9902,Free Art Fusion,52.22982861086424,20.989693056008882,Dance Studio
8782,00-835,Wola,52.2302,20.9902,Mojo Picon,52.23114498821072,20.989114271058057,Tapas Restaurant
8783,00-835,Wola,52.2302,20.9902,Biedronka,52.2305793762207,20.989124298095703,Supermarket
8784,01-037,Wola,52.249,20.9849,Claire's,52.249788703412385,20.985941118250164,Jewelry Store
8785,01-047,Wola,52.2482,20.9816,Press Hostel,52.24945565830703,20.98204886910025,Hostel
8786,01-047,Wola,52.2482,20.9816,Niska 04,52.248565959134986,20.979526334318063,Bus Station
8787,01-033,Wola,52.2487,20.9851,Claire's,52.249788703412385,20.985941118250164,Jewelry Store
8788,01-065,Wola,52.2546,20.9807,SAKANA Sushi Bar,52.25432931247978,20.978912232540576,Sushi Restaurant
8789,01-065,Wola,52.2546,20.9807,Deseo,52.254211,20.978982,Dessert Shop
8790,01-065,Wola,52.2546,20.9807,Klub Pogłos,52.254886214661575,20.979596620035323,Music Venue
8791,01-065,Wola,52.2546,20.9807,Club black room,52.25503218203378,20.97961290124758,Nightclub
8792,01-065,Wola,52.2546,20.9807,Freedom Club,52.25470601288663,20.981184368532805,Nightclub
8793,01-065,Wola,52.2546,20.9807,World Toys LEGO,52.25368646678887,20.980593304963527,Toy / Game Store
8794,01-065,Wola,52.2546,20.9807,Powązkowska 04,52.253436106049904,20.98128459243714,Tram Station
8795,01-205,Wola,52.2359,20.9724,Pompon,52.23646888085354,20.972367715330083,Restaurant
8796,01-205,Wola,52.2359,20.9724,Tesco Młynarska,52.23532049412337,20.973483499771604,Food & Drink Shop
8797,01-205,Wola,52.2359,20.9724,Planet Alkoholi,52.235052,20.973313,Liquor Store
8798,01-205,Wola,52.2359,20.9724,Cityfit Wola,52.2356,20.973387,Gym / Fitness Center
8799,01-194,Wola,52.2357,20.973,Pompon,52.23646888085354,20.972367715330083,Restaurant
8800,01-194,Wola,52.2357,20.973,Tesco Młynarska,52.23532049412337,20.973483499771604,Food & Drink Shop
8801,01-194,Wola,52.2357,20.973,Planet Alkoholi,52.235052,20.973313,Liquor Store
8802,01-194,Wola,52.2357,20.973,Cityfit Wola,52.2356,20.973387,Gym / Fitness Center
8803,01-121,Wola,52.2364,20.9457,Cukiernia Czubak,52.236274058600614,20.94438899094631,Bakery
8804,01-106,Wola,52.2324,20.94,Przystanek Pustola,52.23312346840041,20.941253772741096,Bus Station
8805,01-036,Wola,52.2499,20.9842,Claire's,52.249788703412385,20.985941118250164,Jewelry Store
8806,01-036,Wola,52.2499,20.9842,Żabka,52.25027539448985,20.985732078552246,Convenience Store
8807,01-046,Wola,52.2489,20.9811,Press Hostel,52.24945565830703,20.98204886910025,Hostel
8808,01-005,Wola,52.2427,20.9903,Kromki Bistro,52.24378,20.991405,Bistro
8809,01-005,Wola,52.2427,20.9903,Bubble House,52.24338639481506,20.992053575096268,Bubble Tea Shop
8810,01-005,Wola,52.2427,20.9903,Kebab King 24h,52.24298677518346,20.99213994053633,Falafel Restaurant
8811,01-005,Wola,52.2427,20.9903,Ziko Apteka,52.24389707976902,20.991311073303223,Pharmacy
8812,01-005,Wola,52.2427,20.9903,Electronic Dreams,52.24337534382469,20.991760804011932,Toy / Game Store
8813,01-002,Wola,52.242,20.9898,Le Cedre 84,52.24122201611555,20.991138826011912,Lebanese Restaurant
8814,01-002,Wola,52.242,20.9898,Pandacake,52.241755,20.991888,Chinese Restaurant
8815,01-011,Wola,52.2416,20.9863,El Hostel,52.2424261318932,20.987471134583913,Hostel
8816,01-011,Wola,52.2416,20.9863,Canton,52.24260947640656,20.987482864125496,Chinese Restaurant
8817,01-019,Wola,52.2436,20.9868,El Hostel,52.2424261318932,20.987471134583913,Hostel
8818,01-019,Wola,52.2436,20.9868,Skwer im. Mieczyslawa Apfelbauma,52.24365091644131,20.98701041041824,Plaza
8819,01-019,Wola,52.2436,20.9868,Canton,52.24260947640656,20.987482864125496,Chinese Restaurant
8820,01-019,Wola,52.2436,20.9868,Studio Kulinarne Małe Przyjemności,52.243712,20.984756,Bakery
8821,01-006,Wola,52.2437,20.9892,Skwer im. Mieczyslawa Apfelbauma,52.24365091644131,20.98701041041824,Plaza
8822,01-006,Wola,52.2437,20.9892,Złoty Ryż,52.244468031715314,20.990743794226386,Vietnamese Restaurant
8823,01-006,Wola,52.2437,20.9892,Ziko Apteka,52.24389707976902,20.991311073303223,Pharmacy
8824,01-434,Wola,52.2471,20.9452,Przystanek Dalibora,52.24688639539382,20.943499918381946,Bus Station
8825,01-434,Wola,52.2471,20.9452,Nutka Cafe,52.24701210472183,20.947037885006473,Café
8826,01-161,Wola,52.2446,20.9656,Tawerna Korsarz,52.244024609006395,20.965748446874606,Pub
8827,01-161,Wola,52.2446,20.9656,Biedronka,52.24472988108873,20.96660484375588,Supermarket
8828,01-161,Wola,52.2446,20.9656,Rossmann,52.24443259464763,20.966592425954232,Drugstore
8829,01-161,Wola,52.2446,20.9656,Pole Elekcyjne,52.24405264070651,20.966847379623747,Plaza
8830,01-423,Wola,52.2476,20.9575,ZTM Majakowskiego 04,52.2474054010737,20.956870047725285,Bus Station
8831,01-423,Wola,52.2476,20.9575,Przystanek Majakowskiego,52.24744624034465,20.95679652876774,Bus Station
8832,01-423,Wola,52.2476,20.9575,Obozowa,52.24689519925797,20.957314493324066,Bus Station
8833,01-433,Wola,52.2466,20.9454,Przystanek Dalibora,52.24688639539382,20.943499918381946,Bus Station
8834,01-433,Wola,52.2466,20.9454,Nutka Cafe,52.24701210472183,20.947037885006473,Café
8835,00-896,Wola,52.2404,20.9923,Le Cedre 84,52.24122201611555,20.991138826011912,Lebanese Restaurant
8836,00-896,Wola,52.2404,20.9923,Galeria Wypieków,52.24159684153676,20.993182702280933,Bakery
8837,00-896,Wola,52.2404,20.9923,Paragraf,52.24142522997347,20.991888373820803,Bar
8838,00-876,Wola,52.2376,20.9842,Otto,52.238749503357745,20.98314392081713,Pizza Place
8839,00-876,Wola,52.2376,20.9842,Ibis Kitchen,52.237841011002146,20.98250510882429,Restaurant
8840,00-876,Wola,52.2376,20.9842,Nasze Bistro,52.236643833707234,20.98445590882966,Bistro
8841,00-876,Wola,52.2376,20.9842,Ibis Warszawa Centrum,52.23771823953942,20.98264217376709,Hotel
8842,00-876,Wola,52.2376,20.9842,Italian  Lounge Bar Szałwia,52.236627501126215,20.98439450500605,Italian Restaurant
8843,00-878,Wola,52.2377,20.9833,Otto,52.238749503357745,20.98314392081713,Pizza Place
8844,00-878,Wola,52.2377,20.9833,Ibis Kitchen,52.237841011002146,20.98250510882429,Restaurant
8845,00-878,Wola,52.2377,20.9833,Nasze Bistro,52.236643833707234,20.98445590882966,Bistro
8846,00-878,Wola,52.2377,20.9833,Biedronka,52.237444958505705,20.981786320232054,Supermarket
8847,00-878,Wola,52.2377,20.9833,Ibis Warszawa Centrum,52.23771823953942,20.98264217376709,Hotel
8848,00-878,Wola,52.2377,20.9833,Noodle W Pudle,52.23868888483797,20.982799623396374,Noodle House
8849,00-878,Wola,52.2377,20.9833,Italian  Lounge Bar Szałwia,52.236627501126215,20.98439450500605,Italian Restaurant
8850,01-114,Wola,52.24,20.9398,Energy Fitness Club,52.239381457805564,20.940297989372443,Gym
8851,01-063,Wola,52.2389,20.9786,Rong Vang,52.23854732779676,20.978158015204937,Chinese Restaurant
8852,01-063,Wola,52.2389,20.9786,Chińczyk z Senatorskiej,52.238861073032375,20.978132046618576,Chinese Restaurant
8853,01-059,Wola,52.2415,20.9771,Żabka,52.24119500620993,20.977360358943052,Convenience Store
8854,01-042,Wola,52.2481,20.9796,COS,52.246893003397,20.97965097504057,Clothing Store
8855,01-042,Wola,52.2481,20.9796,Klif,52.247215815549566,20.979577249856355,Shopping Mall
8856,01-042,Wola,52.2481,20.9796,Costa Coffee,52.247281683831915,20.979413652825286,Coffee Shop
8857,01-416,Wola,52.2465,20.9549,Magistracka,52.247243648951596,20.953255857287857,Tram Station
8858,01-416,Wola,52.2465,20.9549,Bufet Norwida,52.247466299105305,20.954640004715,Breakfast Spot
8859,01-416,Wola,52.2465,20.9549,Ośrodek Sportu I Rekreacji - Hala Koło,52.24741533743051,20.95351817483838,Gym / Fitness Center
8860,00-837,Wola,52.2307,20.9891,Pańska 85,52.230827,20.990544,Chinese Restaurant
8861,00-837,Wola,52.2307,20.9891,Salad Story,52.23123867298243,20.988214752614777,Salad Place
8862,00-837,Wola,52.2307,20.9891,Halka,52.230931372743534,20.990445551536947,Polish Restaurant
8863,00-837,Wola,52.2307,20.9891,Free Art Fusion,52.22982861086424,20.989693056008882,Dance Studio
8864,00-837,Wola,52.2307,20.9891,Mojo Picon,52.23114498821072,20.989114271058057,Tapas Restaurant
8865,00-837,Wola,52.2307,20.9891,Biedronka,52.2305793762207,20.989124298095703,Supermarket
8866,00-837,Wola,52.2307,20.9891,Prosta bistro,52.230475529478795,20.987783495775822,Eastern European Restaurant
8867,00-834,Wola,52.2308,20.9904,Pańska 85,52.230827,20.990544,Chinese Restaurant
8868,00-834,Wola,52.2308,20.9904,Halka,52.230931372743534,20.990445551536947,Polish Restaurant
8869,00-834,Wola,52.2308,20.9904,La Bufala,52.22995037856587,20.991820953293267,Italian Restaurant
8870,00-834,Wola,52.2308,20.9904,OM Sienna,52.22998168766473,20.99210812261696,Indian Restaurant
8871,00-834,Wola,52.2308,20.9904,Free Art Fusion,52.22982861086424,20.989693056008882,Dance Studio
8872,00-834,Wola,52.2308,20.9904,Mojo Picon,52.23114498821072,20.989114271058057,Tapas Restaurant
8873,00-834,Wola,52.2308,20.9904,Biedronka,52.2305793762207,20.989124298095703,Supermarket
8874,00-827,Wola,52.2321,20.9968,Chmielarnia Multitap,52.231075549464045,20.995530236164477,Gastropub
8875,00-827,Wola,52.2321,20.9968,Restro,52.232046177847636,20.99608566260109,Italian Restaurant
8876,00-827,Wola,52.2321,20.9968,Ziggi point,52.231830975206854,20.995395761506735,Burger Joint
8877,00-827,Wola,52.2321,20.9968,Restauracja Honest,52.23108059817379,20.99574477807075,Restaurant
8878,00-830,Wola,52.2317,20.9946,Pełną Parą,52.23048573788216,20.99445480101361,Dim Sum Restaurant
8879,00-830,Wola,52.2317,20.9946,Chmielarnia Multitap,52.231075549464045,20.995530236164477,Gastropub
8880,00-830,Wola,52.2317,20.9946,Restro,52.232046177847636,20.99608566260109,Italian Restaurant
8881,00-830,Wola,52.2317,20.9946,Soup Culture,52.23144851468604,20.993201494184177,Vegetarian / Vegan Restaurant
8882,00-830,Wola,52.2317,20.9946,Hipstel,52.23151056181144,20.99346666501834,Bed & Breakfast
8883,00-830,Wola,52.2317,20.9946,Ziggi point,52.231830975206854,20.995395761506735,Burger Joint
8884,00-830,Wola,52.2317,20.9946,Biedronka,52.23051005281861,20.99366738787799,Grocery Store
8885,00-830,Wola,52.2317,20.9946,Arena,52.23168392887363,20.994636378449798,Pool Hall
8886,00-830,Wola,52.2317,20.9946,Restauracja Honest,52.23108059817379,20.99574477807075,Restaurant
8887,01-058,Wola,52.2445,20.9828,Ministerstwo Dobrego Mydła,52.243527,20.983993,Cosmetics Shop
8888,01-030,Wola,52.2438,20.9814,"OSiR Pływalnia ""Foka""",52.24379147810637,20.979966611918456,Pool
8889,01-030,Wola,52.2438,20.9814,BUT FIRST Coffee,52.24332,20.981165,Café
8890,01-067,Wola,52.2553,20.9766,Tutti Colori. Pizza i wino,52.255117,20.978349,Pizza Place
8891,01-067,Wola,52.2553,20.9766,Maghreb,52.25416463921121,20.977213963818567,Moroccan Restaurant
8892,00-808,Wola,52.2267,20.9896,"Branche Restaurant, Bar & Lounge",52.22603325395453,20.988497669743893,Restaurant
8893,00-808,Wola,52.2267,20.9896,Campanile,52.22583613845104,20.988995058450282,Hotel
8894,00-808,Wola,52.2267,20.9896,Warszawa Ochota,52.225624116003424,20.99025304212972,Train Station
8895,00-808,Wola,52.2267,20.9896,Golden Tulip Warsaw Centre,52.22588291668111,20.98830963536617,Hotel
8896,00-808,Wola,52.2267,20.9896,Hotel CAMPANILE  Zapewnia,52.225864,20.989056,Hotel
8897,01-231,Wola,52.2325,20.9661,Diavola Pizzeria Ristorante,52.232821882892694,20.966339763450975,Italian Restaurant
8898,01-231,Wola,52.2325,20.9661,Lunch Bar,52.232341336113784,20.96611251702284,Food Court
8899,01-231,Wola,52.2325,20.9661,Canton - Kuchnie Swiata,52.23259593753227,20.96606844144765,Fast Food Restaurant
8900,01-138,Wola,52.2349,20.9658,Thang Loi,52.23423960601959,20.967559355212327,Asian Restaurant
8901,01-152,Wola,52.2398,20.9653,Pasja Smaku,52.23896999419098,20.96387618065304,Eastern European Restaurant
8902,01-152,Wola,52.2398,20.9653,Plac Zabaw Żytnia,52.23971128463745,20.963347,Playground
8903,01-173,Wola,52.2423,20.9662,Bez Krępacji,52.242583144090496,20.965965005004755,Café
8904,01-797,Wola,52.2561,20.9704,mizu,52.25662239561555,20.969959840784735,Sushi Restaurant
8905,01-797,Wola,52.2561,20.9704,Warszawa Powązki,52.255604,20.971167,Train Station
8906,01-797,Wola,52.2561,20.9704,Sit Down Bistro Café,52.25644561215531,20.969228443510335,Café
8907,00-850,Wola,52.2329,20.9956,Restro,52.232046177847636,20.99608566260109,Italian Restaurant
8908,00-850,Wola,52.2329,20.9956,La Lucy,52.233395,20.994394,Snack Place
8909,00-850,Wola,52.2329,20.9956,Ziggi point,52.231830975206854,20.995395761506735,Burger Joint
8910,00-850,Wola,52.2329,20.9956,Skwer Martina Luthera Kinga,52.23222,20.996172,Plaza
8911,00-838,Wola,52.2307,20.9855,Łucka City,52.231776285652415,20.986763080816463,Building
8912,00-838,Wola,52.2307,20.9855,Zapiekanka Snack Bus,52.230095322825875,20.98523223102367,Fast Food Restaurant
8913,01-266,Wola,52.2205,20.9309,Swagat Indian Restaurant,52.22152963214273,20.9305987495717,Indian Restaurant
8914,01-266,Wola,52.2205,20.9309,Cukierni Warszawskie,52.22162048014647,20.932121737971915,Café
8915,01-266,Wola,52.2205,20.9309,viet-tien kuchnia orientalna,52.221416,20.932336,Vietnamese Restaurant
8916,01-208,Wola,52.2296,20.9795,Buła & Spóła,52.23012043160698,20.979629552036073,Sandwich Place
8917,01-208,Wola,52.2296,20.9795,Thang Long,52.22975381109756,20.978616015941718,Asian Restaurant
8918,01-129,Wola,52.2334,20.9427,"OSiR Pływalnia ""Nowa Fala""",52.23445676851304,20.9425586956596,Gym Pool
8919,01-129,Wola,52.2334,20.9427,Silownia OSiR Wola,52.23393385128912,20.94068058680516,Gym
8920,01-129,Wola,52.2334,20.9427,Przystanek Pustola,52.23312346840041,20.941253772741096,Bus Station
8921,01-140,Wola,52.2364,20.9633,Przystanek Płocka Szpital 02,52.237314909213154,20.963921470180825,Bus Station
8922,01-143,Wola,52.2367,20.9605,Biedronka,52.236504,20.959238,Grocery Store
8923,01-143,Wola,52.2367,20.9605,Przystanek Syreny,52.237545,20.960224,Bus Station
8924,01-143,Wola,52.2367,20.9605,Alta Qualita,52.236075569366626,20.959743546330166,Café
8925,01-131,Wola,52.2344,20.941,"OSiR Pływalnia ""Nowa Fala""",52.23445676851304,20.9425586956596,Gym Pool
8926,01-131,Wola,52.2344,20.941,Silownia OSiR Wola,52.23393385128912,20.94068058680516,Gym
8927,01-131,Wola,52.2344,20.941,Przystanek Pustola,52.23312346840041,20.941253772741096,Bus Station
8928,01-206,Wola,52.2307,20.9711,Przystanek Rogalińska,52.23140452981557,20.969455230403145,Bus Station
8929,01-228,Wola,52.229,20.9626,Fresh Market,52.22873617356048,20.96160247717261,Supermarket
8930,01-220,Wola,52.2276,20.9679,Zdrofit Wola dla kobiet,52.22878128633024,20.96801214947055,Gym / Fitness Center
8931,01-220,Wola,52.2276,20.9679,Skwer imienia Alojzego Pawełka,52.22635362895593,20.968222618103027,Park
8932,01-101,Wola,52.2314,20.9327,Dobre nasze,52.2308489274108,20.93452707934893,Butcher
8933,01-101,Wola,52.2314,20.9327,Kwiaciarnia Laura,52.23067704000318,20.933726033173564,Flower Shop
8934,01-204,Wola,52.2314,20.9739,Fresh Burger,52.230242,20.973962,Burger Joint
8935,01-232,Wola,52.2313,20.9693,Przystanek Rogalińska,52.23140452981557,20.969455230403145,Bus Station
8936,01-232,Wola,52.2313,20.9693,API Market,52.23101,20.968132,Market
8937,00-820,Wola,52.2309,20.9978,Flying Tiger Copenhagen,52.23183435465989,20.999164434246087,Gift Shop
8938,00-820,Wola,52.2309,20.9978,U Sióstr,52.230171134123616,20.99893750349994,Ukrainian Restaurant
8939,00-820,Wola,52.2309,20.9978,Pizzeria Buffo,52.22973569379495,20.998133341532675,Pizza Place
8940,00-820,Wola,52.2309,20.9978,Jewish Ghetto Wall in Warsaw,52.23072993186027,20.99863650049615,Historic Site
8941,00-820,Wola,52.2309,20.9978,Pizzeria Złota,52.22994546192946,20.99812959446282,Pizza Place
8942,00-820,Wola,52.2309,20.9978,Restauracja Honest,52.23108059817379,20.99574477807075,Restaurant
8943,00-820,Wola,52.2309,20.9978,Sienkiewiczowski Bufet,52.23139226631759,20.99868741624213,Restaurant
8944,00-820,Wola,52.2309,20.9978,Synteza,52.23141867769176,20.998938939449577,Restaurant
8945,00-825,Wola,52.2311,20.997,Chmielarnia Multitap,52.231075549464045,20.995530236164477,Gastropub
8946,00-825,Wola,52.2311,20.997,Restro,52.232046177847636,20.99608566260109,Italian Restaurant
8947,00-825,Wola,52.2311,20.997,Jewish Ghetto Wall in Warsaw,52.23072993186027,20.99863650049615,Historic Site
8948,00-825,Wola,52.2311,20.997,Ziggi point,52.231830975206854,20.995395761506735,Burger Joint
8949,00-825,Wola,52.2311,20.997,Pizzeria Złota,52.22994546192946,20.99812959446282,Pizza Place
8950,00-825,Wola,52.2311,20.997,Restauracja Honest,52.23108059817379,20.99574477807075,Restaurant
8951,00-825,Wola,52.2311,20.997,Sienkiewiczowski Bufet,52.23139226631759,20.99868741624213,Restaurant
8952,00-825,Wola,52.2311,20.997,Synteza,52.23141867769176,20.998938939449577,Restaurant
8953,00-833,Wola,52.2306,20.9948,Pełną Parą,52.23048573788216,20.99445480101361,Dim Sum Restaurant
8954,00-833,Wola,52.2306,20.9948,Chmielarnia Multitap,52.231075549464045,20.995530236164477,Gastropub
8955,00-833,Wola,52.2306,20.9948,Green Caffè Nero,52.23030011548801,20.993591503337548,Café
8956,00-833,Wola,52.2306,20.9948,Costa Coffee,52.22989346322758,20.993823065852844,Coffee Shop
8957,00-833,Wola,52.2306,20.9948,77 Sushi,52.230214252352404,20.99347047888772,Sushi Restaurant
8958,00-833,Wola,52.2306,20.9948,Soup Culture,52.23144851468604,20.993201494184177,Vegetarian / Vegan Restaurant
8959,00-833,Wola,52.2306,20.9948,Hipstel,52.23151056181144,20.99346666501834,Bed & Breakfast
8960,00-833,Wola,52.2306,20.9948,Ziggi point,52.231830975206854,20.995395761506735,Burger Joint
8961,00-833,Wola,52.2306,20.9948,Biedronka,52.23051005281861,20.99366738787799,Grocery Store
8962,00-833,Wola,52.2306,20.9948,Arena,52.23168392887363,20.994636378449798,Pool Hall
8963,00-833,Wola,52.2306,20.9948,Restauracja Honest,52.23108059817379,20.99574477807075,Restaurant
8964,00-833,Wola,52.2306,20.9948,Sushi King Japanese Restaurant,52.230211845410786,20.993372262859854,Sushi Restaurant
8965,00-833,Wola,52.2306,20.9948,Chicago's Bar & Grill,52.23020568644559,20.99357568011967,American Restaurant
8966,00-815,Wola,52.2298,20.992,Green Caffè Nero,52.23030011548801,20.993591503337548,Café
8967,00-815,Wola,52.2298,20.992,La Bufala,52.22995037856587,20.991820953293267,Italian Restaurant
8968,00-815,Wola,52.2298,20.992,OM Sienna,52.22998168766473,20.99210812261696,Indian Restaurant
8969,00-815,Wola,52.2298,20.992,Costa Coffee,52.22989346322758,20.993823065852844,Coffee Shop
8970,00-815,Wola,52.2298,20.992,77 Sushi,52.230214252352404,20.99347047888772,Sushi Restaurant
8971,00-815,Wola,52.2298,20.992,Biedronka,52.23051005281861,20.99366738787799,Grocery Store
