,Postcode,Borough,Street,Latitude,Longitude
3152,02-228,Włochy,ul. Jantar,52.1967,20.9356
3153,02-230,Włochy,ul. Jutrzenki,52.1841,20.9236
3154,02-231,Włochy,ul. Jutrzenki,52.1961,20.9323
3155,02-288,Włochy,ul. K. Kolumba,52.1741,20.929
3156,02-152,Włochy,ul. K. Zarankiewicza,52.1829,20.9747
3157,02-294,Włochy,ul. Katalogowa,52.1696,20.9271
3158,02-249,Włochy,ul. Kazimierza Wielkiego,52.1894,20.9544
3159,02-198,Włochy,ul. Kinetyczna,52.1531,20.9552
3160,02-485,Włochy,ul. Kleszczowa,52.1988,20.9185
3161,02-286,Włochy,ul. Klinowa,52.1681,20.9323
3162,02-242,Włochy,ul. Kolneńska,52.1908,20.9441
3163,02-438,Włochy,ul. Koziorożca,52.2112,20.9087
3164,02-255,Włochy,ul. Krakowiaków,52.1876,20.9464
3165,02-493,Włochy,ul. Krańcowa,52.2002,20.9258
3166,02-404,Włochy,ul. ks. J. Chrościckiego,52.2067,20.9089
3167,02-421,Włochy,ul. ks. J. Chrościckiego,52.2084,20.9016
3168,02-414,Włochy,ul. ks. J. Chrościckiego,52.2084,20.8985
3169,02-296,Włochy,ul. Kurzawska,52.1663,20.9302
3170,02-416,Włochy,ul. Latarnika,52.207,20.8977
3171,02-423,Włochy,ul. Latarnika,52.2103,20.899
3172,02-156,Włochy,ul. Lechicka,52.1915,20.9662
3173,02-239,Włochy,ul. Leonidasa,52.1849,20.943
3174,02-155,Włochy,ul. Leżajska,52.1917,20.9733
3175,02-480,Włochy,ul. Łamana,52.2041,20.9134
3176,02-250,Włochy,ul. Łobeska,52.1889,20.9557
3177,02-232,Włochy,ul. Łopuszańska,52.1948,20.9356
3178,02-220,Włochy,ul. Łopuszańska,52.1918,20.9499
3179,02-434,Włochy,ul. Łuczek,52.2086,20.9087
3180,02-181,Włochy,ul. Maciejki,52.176,20.9466
3181,02-272,Włochy,ul. Malownicza,52.1776,20.9402
3182,02-189,Włochy,ul. Matematyczna,52.1687,20.9371
3183,02-258,Włochy,ul. Materii,52.1855,20.9498
3184,02-455,Włochy,ul. Mikołajska,52.2068,20.9292
3185,02-487,Włochy,ul. Milanowska,52.2031,20.9166
3186,02-274,Włochy,ul. Mineralna,52.1764,20.9346
3187,02-276,Włochy,ul. Minutowa,52.1834,20.93
3188,02-238,Włochy,ul. Modularna,52.1836,20.9374
3189,02-281,Włochy,ul. Municypalna,52.1815,20.9227
3190,02-273,Włochy,ul. Muszkieterów,52.1798,20.9389
3191,02-197,Włochy,ul. Na Skraju,52.1597,20.9418
3192,02-214,Włochy,ul. Nadziei,52.1954,20.9567
3193,02-224,Włochy,ul. Narożna,52.192,20.9536
3194,02-241,Włochy,ul. Nasienna,52.1908,20.9425
3195,02-441,Włochy,ul. Nastrojowa,52.2104,20.9167
3196,02-463,Włochy,ul. Naukowa,52.2058,20.9334
3197,02-442,Włochy,ul. Nike,52.2111,20.9166
3198,02-447,Włochy,ul. Nike,52.2109,20.919
3199,02-427,Włochy,ul. Notecka,52.2113,20.9031
3200,02-279,Włochy,ul. Obotrycka,52.1806,20.9309
3201,02-435,Włochy,ul. Obrońców Pokoju,52.208,20.909
3202,02-409,Włochy,ul. Obywatelska,52.2069,20.8947
3203,02-164,Włochy,ul. Ogrodników,52.1509,20.9655
3204,02-244,Włochy,ul. Orzechowa,52.1901,20.9452
3205,02-467,Włochy,ul. Owalna,52.2066,20.9217
3206,02-260,Włochy,ul. P. Lipowczana,52.1849,20.9471
3207,02-147,Włochy,ul. Paluch,52.1567,20.9589
3208,02-494,Włochy,ul. Pana Tadeusza,52.1987,20.9224
3209,02-445,Włochy,ul. Parowcowa,52.2136,20.9147
3210,02-440,Włochy,ul. Parowcowa,52.2128,20.9145
3211,02-280,Włochy,ul. Perlonowa,52.1837,20.9298
3212,02-403,Włochy,ul. Pianistów,52.2061,20.9068
3213,02-400,Włochy,ul. Piątkowska,52.2032,20.8997
3214,02-175,Włochy,ul. Pilchowicka,52.1858,20.9587
3215,02-449,Włochy,ul. Plastyczna,52.2093,20.9203
3216,02-470,Włochy,ul. Płużańska,52.2074,20.9253
3217,02-221,Włochy,ul. Podborska,52.1917,20.9564
3218,02-285,Włochy,ul. Pograniczna,52.1731,20.9273
3219,02-196,Włochy,ul. Popas,52.1608,20.9405
3220,02-473,Włochy,ul. Popularna,52.2041,20.9234
3221,02-226,Włochy,ul. Popularna,52.1989,20.9377
3222,02-225,Włochy,ul. Porcelanowa,52.1943,20.9461
3223,02-448,Włochy,ul. Potrzebna,52.21,20.9206
3224,02-428,Włochy,ul. Promienista,52.2103,20.9015
3225,02-262,Włochy,ul. Prudnicka,52.1821,20.9436
3226,02-433,Włochy,ul. Przednia,52.211,20.9076
3227,02-407,Włochy,ul. Przepiórki,52.2037,20.9
3228,02-410,Włochy,ul. Przepiórki,52.2043,20.8963
3229,02-402,Włochy,ul. Przyłęcka,52.2052,20.9077
3230,02-137,Włochy,ul. Radarowa,52.1891,20.9641
3231,02-292,Włochy,ul. Rebusowa,52.1735,20.9199
3232,02-261,Włochy,ul. Robotnicza,52.1813,20.9465
3233,02-235,Włochy,ul. Równoległa,52.1982,20.9415
3234,02-182,Włochy,ul. Ruchliwa,52.1751,20.9471
3235,02-405,Włochy,ul. Rybnicka,52.2052,20.9045
3236,02-432,Włochy,ul. Rybnicka,52.2105,20.9083
3237,02-483,Włochy,ul. Ryżowa,52.1979,20.9108
3238,02-153,Włochy,ul. S. Drzewieckiego,52.1829,20.9733
3239,02-174,Włochy,ul. Sabały,52.1889,20.959
3240,02-283,Włochy,ul. Salomejska,52.1855,20.9191
3241,02-263,Włochy,ul. Saperów,52.1822,20.9429
3242,02-282,Włochy,ul. Scholastyków,52.184,20.922
3243,02-178,Włochy,ul. Sekundowa,52.184,20.9586
3244,02-233,Włochy,ul. Serwituty,52.1859,20.929
3245,02-269,Włochy,ul. Skibicka,52.1772,20.9426
3246,02-481,Włochy,ul. Sklepowa,52.2058,20.9092
3247,02-465,Włochy,ul. Składowa,52.206,20.9179
3248,02-170,Włochy,ul. Słowicza,52.1892,20.9627
3249,02-142,Włochy,ul. Solińska,52.1917,20.9751
3250,02-248,Włochy,ul. Startowa,52.1892,20.9529
3251,02-252,Włochy,ul. Stokrotki,52.188,20.9553
3252,02-136,Włochy,ul. Strubiczów,52.1936,20.9634
3253,02-139,Włochy,ul. Sulmierzycka,52.192,20.971
3254,02-266,Włochy,ul. Sycowska,52.1797,20.9428
3255,02-450,Włochy,ul. Sympatyczna,52.2098,20.9202
3256,02-151,Włochy,ul. Szybowcowa,52.1819,20.9753
3257,02-472,Włochy,ul. Śląska,52.2053,20.922
3258,02-462,Włochy,ul. Śląska,52.2039,20.9282
3259,02-229,Włochy,ul. Światowa,52.1959,20.9345
3260,02-168,Włochy,ul. Tapicerska,52.187,20.9594
3261,02-468,Włochy,ul. Techników,52.2063,20.9245
3262,02-491,Włochy,ul. Tomnicka,52.2031,20.919
3263,02-165,Włochy,ul. Trapez,52.1911,20.9618
3264,02-278,Włochy,ul. Trzos,52.1827,20.9306
3265,02-430,Włochy,ul. Tumska,52.2101,20.9055
3266,02-419,Włochy,ul. Urszuli,52.2091,20.903
3267,02-426,Włochy,ul. Urszuli,52.21,20.9038
3268,02-141,Włochy,ul. Ustrzycka,52.1923,20.9733
3269,02-223,Włochy,ul. Wagonowa,52.1925,20.9551
3270,02-451,Włochy,ul. Wałowicka,52.2102,20.9162
3271,02-173,Włochy,ul. Węgorzewska,52.1899,20.9627
3272,02-145,Włochy,ul. Wirażowa,52.1794,20.9837
3273,02-158,Włochy,ul. Wirażowa,52.1573,20.9847
3274,02-186,Włochy,ul. Wykusz,52.1674,20.9436
3275,02-227,Włochy,ul. Zagadki,52.1973,20.9357
3276,02-194,Włochy,ul. Zbiorowa,52.1618,20.9383
3277,01-016,Wola,al. „Solidarności”,52.2393,20.9841
3278,00-897,Wola,al. „Solidarności”,52.2413,20.9927
3279,01-195,Wola,al. „Solidarności”,52.2359,20.9752
3280,00-898,Wola,al. „Solidarności”,52.2402,20.9893
3281,00-877,Wola,al. „Solidarności”,52.2387,20.9852
3282,01-003,Wola,al. „Solidarności”,52.2413,20.9903
3283,00-828,Wola,al. Jana Pawła II,52.232,20.9986
3284,00-854,Wola,al. Jana Pawła II,52.2352,20.9968
3285,00-867,Wola,al. Jana Pawła II,52.237,20.988
3286,00-899,Wola,al. Jana Pawła II,52.2409,20.9938
3287,01-001,Wola,al. Jana Pawła II,52.243,20.992
3288,01-008,Wola,al. Jana Pawła II,52.244,20.9911
3289,01-024,Wola,al. Jana Pawła II,52.2461,20.9894
3290,01-031,Wola,al. Jana Pawła II,52.2481,20.9871
3291,01-038,Wola,al. Jana Pawła II,52.252,20.984
3292,00-823,Wola,al. Jana Pawła II,52.231,20.9993
3293,01-424,Wola,al. Prymasa Tysiąclecia,52.2425,20.9567
3294,01-242,Wola,al. Prymasa Tysiąclecia,52.2245,20.9572
3295,00-844,Wola,pl. Europejski,52.2333,20.9841
3296,00-843,Wola,Rondo I. Daszyńskiego,52.23,20.9853
3297,01-015,Wola,Skwer kard. S. Wyszyńskiego,52.2396,20.9829
3298,01-405,Wola,ul. A. Dobiszewskiego,52.2456,20.9557
3299,01-158,Wola,ul. Agawy,52.2418,20.963
3300,01-447,Wola,ul. Andrychowska,52.2452,20.9419
3301,01-107,Wola,ul. Antka Rozpylacza,52.233,20.9366
3302,01-246,Wola,ul. Armatnia,52.22,20.9568
3303,01-450,Wola,ul. Astronomów,52.2415,20.9431
3304,01-164,Wola,ul. Banderii,52.2449,20.9629
3305,01-118,Wola,ul. Batalionu AK „Parasol”,52.2381,20.9455
3306,01-120,Wola,ul. Batalionu AK „Parasol”,52.2374,20.9454
3307,01-406,Wola,ul. Batalionu AK „Pięść”,52.2403,20.948
3308,01-130,Wola,ul. Batalionu AK „Zośka”,52.2343,20.9442
3309,01-122,Wola,ul. Batalionu AK „Zośka”,52.2353,20.9447
3310,02-338,Wola,ul. Berestecka,52.215,20.9516
3311,00-895,Wola,ul. Biała,52.2387,20.9913
3312,01-458,Wola,ul. Białowiejska,52.2383,20.9325
3313,01-250,Wola,ul. Boguszewska,52.2216,20.9398
3314,01-419,Wola,ul. Bolecha,52.2481,20.9504
3315,01-437,Wola,ul. Bolecha,52.2478,20.9452
3316,01-216,Wola,ul. Brylowska,52.2256,20.9688
3317,01-066,Wola,ul. Burakowska,52.2554,20.9789
3318,01-104,Wola,ul. C. K. Norwida,52.2315,20.9362
3319,00-891,Wola,ul. Chłodna,52.2378,20.9911
3320,00-872,Wola,ul. Chłodna,52.2364,20.9848
3321,00-801,Wola,ul. Chmielna,52.2286,20.9976
3322,00-805,Wola,ul. Chmielna,52.2276,20.9934
3323,01-100,Wola,ul. Człuchowska,52.2319,20.9259
3324,01-410,Wola,ul. Czorsztyńska,52.2444,20.9515
3325,01-439,Wola,ul. Dalibora,52.2477,20.943
3326,01-407,Wola,ul. Deotymy,52.2414,20.9485
3327,01-409,Wola,ul. Deotymy,52.2445,20.9481
3328,01-441,Wola,ul. Deotymy,52.245,20.9471
3329,01-431,Wola,ul. Deotymy,52.2465,20.9474
3330,01-438,Wola,ul. Dobrogniewa,52.2485,20.946
3331,01-422,Wola,ul. Dobrogniewa,52.2488,20.9494
3332,01-184,Wola,ul. Działdowska,52.2354,20.9677
3333,01-023,Wola,ul. Dzielna,52.245,20.9888
3334,01-029,Wola,ul. Dzielna,52.2433,20.9827
3335,01-402,Wola,ul. E. Ciołka,52.241,20.946
3336,01-445,Wola,ul. E. Ciołka,52.2437,20.9439
3337,01-443,Wola,ul. E. Ciołka,52.2447,20.9448
3338,01-432,Wola,ul. E. Ciołka,52.2463,20.9434
3339,01-116,Wola,ul. E. Ciołka,52.2399,20.9457
3340,01-428,Wola,ul. E. Dahlbergha,52.2484,20.9476
3341,01-436,Wola,ul. E. Dahlbergha,52.2477,20.9472
3342,01-190,Wola,ul. E. Gibalskiego,52.2408,20.9758
3343,01-213,Wola,ul. E. Szymańskiego,52.228,20.9745
3344,01-182,Wola,ul. E. Tyszkiewicza,52.2389,20.968
3345,01-146,Wola,ul. E. Tyszkiewicza,52.238,20.9679
3346,01-157,Wola,ul. E. Tyszkiewicza,52.2396,20.9673
3347,01-172,Wola,ul. E. Tyszkiewicza,52.2415,20.9675
3348,01-214,Wola,ul. E. Zegadłowicza,52.2279,20.9736
3349,01-128,Wola,ul. Elekcyjna,52.2337,20.948
3350,01-123,Wola,ul. Elekcyjna,52.2358,20.9475
3351,01-119,Wola,ul. Elekcyjna,52.2377,20.948
3352,00-892,Wola,ul. Elektoralna,52.2389,20.9936
3353,01-049,Wola,ul. Esperanto,52.2461,20.9809
3354,01-258,Wola,ul. Fort Wola,52.2259,20.9344
3355,01-211,Wola,ul. Giełdowa,52.2294,20.9735
3356,01-249,Wola,ul. Gizów,52.2253,20.9427
3357,01-054,Wola,ul. Gliniana,52.2466,20.9827
3358,01-151,Wola,ul. Gostyńska,52.2436,20.9658
3359,01-165,Wola,ul. Gostyńska,52.2438,20.9658
3360,01-112,Wola,ul. Góralska,52.2374,20.9399
3361,01-189,Wola,ul. Górczewska,52.2366,20.9697
3362,01-180,Wola,ul. Górczewska,52.2372,20.97
3363,01-110,Wola,ul. Górczewska,52.2398,20.94
3364,01-147,Wola,ul. Górczewska,52.2378,20.9631
3365,01-109,Wola,ul. Górczewska,52.2392,20.9406
3366,01-186,Wola,ul. Górczewska,52.2366,20.9669
3367,01-139,Wola,ul. Górczewska,52.2371,20.9639
3368,01-144,Wola,ul. Górczewska,52.2374,20.9604
3369,01-401,Wola,ul. Górczewska,52.2384,20.9506
3370,01-404,Wola,ul. Górczewska,52.2374,20.9542
3371,01-117,Wola,ul. Górczewska,52.2395,20.9443
3372,01-236,Wola,ul. Grabowska,52.229,20.9543
3373,01-154,Wola,ul. Grenady,52.2401,20.9621
3374,01-160,Wola,ul. Grenady,52.2416,20.9645
3375,01-255,Wola,ul. Grodziska,52.2197,20.9343
3376,00-863,Wola,ul. Grzybowska,52.2354,20.9934
3377,00-855,Wola,ul. Grzybowska,52.2351,20.9938
3378,01-188,Wola,ul. H. Wawelberga,52.2358,20.9701
3379,01-209,Wola,ul. Hrubieszowska,52.2301,20.9794
3380,00-849,Wola,ul. I. L. Pereca,52.2337,20.9947
3381,01-222,Wola,ul. I. Prądzyńskiego,52.2235,20.9636
3382,01-022,Wola,ul. J. Bellottiego,52.2423,20.9818
3383,01-225,Wola,ul. J. Bema,52.2283,20.9595
3384,01-244,Wola,ul. J. Bema,52.2266,20.9593
3385,01-233,Wola,ul. J. Bema,52.2297,20.9588
3386,01-451,Wola,ul. J. Brożka,52.2432,20.9389
3387,01-442,Wola,ul. J. Brożka,52.244,20.9458
3388,01-174,Wola,ul. J. Długosza,52.2406,20.9686
3389,01-177,Wola,ul. J. Długosza,52.2405,20.9692
3390,01-153,Wola,ul. J. Długosza,52.2399,20.9666
3391,01-237,Wola,ul. J. K. Ordona,,
3392,01-163,Wola,ul. J. Ostroroga,52.2482,20.9666
3393,01-251,Wola,ul. J. Sowińskiego,52.2216,20.9373
3394,01-105,Wola,ul. J. Sowińskiego,52.2303,20.9339
3395,01-108,Wola,ul. J. Sowińskiego,52.2345,20.9369
3396,01-420,Wola,ul. J. Szałka,52.2489,20.9547
3397,01-227,Wola,ul. J. Szymczaka,52.2291,20.961
3398,01-202,Wola,ul. Jaktorowska,52.2343,20.9791
3399,01-248,Wola,ul. Jana Kazimierza,52.2238,20.9421
3400,01-267,Wola,ul. Jana Kazimierza,52.2213,20.9325
3401,01-111,Wola,ul. Jana Olbrachta,52.2363,20.9389
3402,01-102,Wola,ul. Jana Olbrachta,52.2339,20.9278
3403,01-262,Wola,ul. K. Karlińskiego,52.2233,20.9332
3404,01-113,Wola,ul. K. Szczecińskiego,52.2391,20.9388
3405,01-064,Wola,ul. Kacza,52.2404,20.9785
3406,01-013,Wola,ul. Kacza,52.2408,20.9806
3407,01-448,Wola,ul. Kaprys,52.2422,20.9432
3408,01-207,Wola,ul. Karolkowa,52.2288,20.9785
3409,01-203,Wola,ul. Karolkowa,52.2342,20.9771
3410,01-197,Wola,ul. Karolkowa,52.2387,20.9746
3411,01-193,Wola,ul. Karolkowa,52.2385,20.9759
3412,01-446,Wola,ul. Klecka,52.2431,20.9426
3413,01-217,Wola,ul. Kolejowa,52.2241,20.9726
3414,01-210,Wola,ul. Kolejowa,52.2266,20.9766
3415,01-045,Wola,ul. Kolska,52.2506,20.9769
3416,00-864,Wola,ul. Krochmalna,52.2367,20.9924
3417,01-183,Wola,ul. Leonarda,52.2396,20.9681
3418,01-176,Wola,ul. Leonarda,52.2402,20.9679
3419,01-192,Wola,ul. Leszno,52.2384,20.9792
3420,01-199,Wola,ul. Leszno,52.2375,20.9742
3421,01-175,Wola,ul. Leszno,52.2387,20.9711
3422,01-226,Wola,ul. Ludwiki,52.2303,20.961
3423,00-845,Wola,ul. Łucka,52.2327,20.9889
3424,00-842,Wola,ul. Łucka,52.2322,20.9879
3425,01-032,Wola,ul. M. Anielewicza,52.247,20.9864
3426,01-026,Wola,ul. M. Anielewicza,52.2463,20.9873
3427,01-052,Wola,ul. M. Anielewicza,52.2457,20.9819
3428,01-057,Wola,ul. M. Anielewicza,52.2451,20.9824
3429,01-060,Wola,ul. M. Anielewicza,52.2434,20.9756
3430,01-224,Wola,ul. M. Kasprzaka,52.227,20.9606
3431,01-234,Wola,ul. M. Kasprzaka,52.2274,20.9556
3432,01-413,Wola,ul. Magistracka,52.2442,20.9543
3433,01-417,Wola,ul. Magistracka,52.2457,20.9539
3434,01-408,Wola,ul. Magistracka,52.246,20.9513
3435,01-115,Wola,ul. Małego Franka,52.2405,20.9445
3436,01-449,Wola,ul. Małego Franka,52.2407,20.9431
3437,00-809,Wola,ul. Miedziana,52.2273,20.9913
3438,00-814,Wola,ul. Miedziana,52.2285,20.991
3439,00-835,Wola,ul. Miedziana,52.2302,20.9902
3440,01-037,Wola,ul. Miła,52.249,20.9849
3441,01-047,Wola,ul. Miła,52.2482,20.9816
3442,01-033,Wola,ul. Miła,52.2487,20.9851
3443,01-050,Wola,ul. Miła,52.248,20.9824
3444,01-065,Wola,ul. Młocińska,52.2546,20.9807
3445,01-205,Wola,ul. Młynarska,52.2359,20.9724
3446,01-171,Wola,ul. Młynarska,52.2406,20.971
3447,01-170,Wola,ul. Młynarska,52.242,20.9696
3448,01-194,Wola,ul. Młynarska,52.2357,20.973
3449,01-121,Wola,ul. Monte Cassino,52.2364,20.9457
3450,01-456,Wola,ul. Mroczna,52.2379,20.9359
3451,01-254,Wola,ul. Mszczonowska,52.2182,20.9464
3452,01-106,Wola,ul. Nakielska,52.2324,20.94
3453,01-036,Wola,ul. Niska,52.2499,20.9842
3454,01-046,Wola,ul. Niska,52.2489,20.9811
3455,01-005,Wola,ul. Nowolipie,52.2427,20.9903
3456,01-002,Wola,ul. Nowolipie,52.242,20.9898
3457,01-011,Wola,ul. Nowolipie,52.2416,20.9863
3458,01-019,Wola,ul. Nowolipki,52.2436,20.9868
3459,01-006,Wola,ul. Nowolipki,52.2437,20.9892
3460,01-010,Wola,ul. Nowolipki,52.2421,20.9845
3461,01-434,Wola,ul. Obozowa,52.2471,20.9452
3462,01-161,Wola,ul. Obozowa,52.2446,20.9656
3463,01-423,Wola,ul. Obozowa,52.2476,20.9575
3464,01-426,Wola,ul. Obozowa,52.2474,20.9505
3465,01-425,Wola,ul. Obozowa,52.2468,20.95
3466,01-433,Wola,ul. Obozowa,52.2466,20.9454
3467,00-896,Wola,ul. Ogrodowa,52.2404,20.9923
3468,00-893,Wola,ul. Ogrodowa,52.2394,20.9919
3469,00-873,Wola,ul. Ogrodowa,52.2378,20.986
3470,00-876,Wola,ul. Ogrodowa,52.2376,20.9842
3471,00-878,Wola,ul. Ogrodowa,52.2377,20.9833
3472,01-114,Wola,ul. Okocimska,52.24,20.9398
3473,01-063,Wola,ul. Okopowa,52.2389,20.9786
3474,01-059,Wola,ul. Okopowa,52.2415,20.9771
3475,01-043,Wola,ul. Okopowa,52.2491,20.9789
3476,01-042,Wola,ul. Okopowa,52.2481,20.9796
3477,01-416,Wola,ul. Ożarowska,52.2465,20.9549
3478,01-444,Wola,ul. Ożarowska,52.2459,20.9457
3479,00-837,Wola,ul. Pańska,52.2307,20.9891
3480,00-834,Wola,ul. Pańska,52.2308,20.9904
3481,00-827,Wola,ul. Pańska,52.2321,20.9968
3482,00-830,Wola,ul. Pańska,52.2317,20.9946
3483,01-058,Wola,ul. Pawia,52.2445,20.9828
3484,01-030,Wola,ul. Pawia,52.2438,20.9814
3485,01-067,Wola,ul. Piaskowa,52.2553,20.9766
3486,00-808,Wola,ul. Platynowa,52.2267,20.9896
3487,01-231,Wola,ul. Płocka,52.2325,20.9661
3488,01-138,Wola,ul. Płocka,52.2349,20.9658
3489,01-152,Wola,ul. Płocka,52.2398,20.9653
3490,01-173,Wola,ul. Płocka,52.2423,20.9662
3491,01-797,Wola,ul. Powązkowska,52.2561,20.9704
3492,00-850,Wola,ul. Prosta,52.2329,20.9956
3493,00-838,Wola,ul. Prosta,52.2307,20.9855
3494,01-252,Wola,ul. Przyce,52.2197,20.9322
3495,01-266,Wola,ul. Przyce,52.2205,20.9309
3496,01-208,Wola,ul. Przyokopowa,52.2296,20.9795
3497,01-129,Wola,ul. Pustola,52.2334,20.9427
3498,01-140,Wola,ul. Rabsztyńska,52.2364,20.9633
3499,01-143,Wola,ul. Rabsztyńska,52.2367,20.9605
3500,01-103,Wola,ul. Redutowa,52.2295,20.9423
3501,01-131,Wola,ul. Redutowa,52.2344,20.941
3502,01-206,Wola,ul. Rogalińska,52.2307,20.9711
3503,01-228,Wola,ul. S. Klonowicza,52.229,20.9626
3504,01-220,Wola,ul. S. Krzyżanowskiego,52.2276,20.9679
3505,01-101,Wola,ul. S. Smolki,52.2314,20.9327
3506,01-204,Wola,ul. Siedmiogrodzka,52.2314,20.9739
3507,01-232,Wola,ul. Siedmiogrodzka,52.2313,20.9693
3508,00-820,Wola,ul. Sienna,52.2309,20.9978
3509,00-825,Wola,ul. Sienna,52.2311,20.997
3510,00-833,Wola,ul. Sienna,52.2306,20.9948
3511,00-815,Wola,ul. Sienna,52.2298,20.992
3512,01-230,Wola,ul. Skierniewicka,52.2313,20.969
3513,01-218,Wola,ul. Sławińska,52.2243,20.9705
3514,01-068,Wola,ul. Słodowiecka,52.2555,20.9746
3515,01-012,Wola,ul. Smocza,52.2425,20.987
3516,01-056,Wola,ul. Smocza,52.2454,20.9856
3517,01-027,Wola,ul. Smocza,52.2456,20.9861
3518,01-051,Wola,ul. Smocza,52.2473,20.984
3519,01-034,Wola,ul. Smocza,52.2473,20.9851
3520,01-041,Wola,ul. Smocza,52.2493,20.9831
3521,01-048,Wola,ul. Smocza,52.2498,20.9821
3522,01-009,Wola,ul. Smocza,52.2424,20.9882
3523,01-136,Wola,ul. Sokołowska,52.235,20.9604
3524,01-142,Wola,ul. Sokołowska,52.2349,20.9594
3525,01-044,Wola,ul. Spokojna,52.2517,20.9781
3526,00-810,Wola,ul. Srebrna,52.2275,20.9896
3527,01-040,Wola,ul. Stawki,52.2504,20.9827
3528,01-259,Wola,ul. Studzienna,52.2216,20.9288
3529,01-132,Wola,ul. Syreny,52.2352,20.9622
3530,01-145,Wola,ul. Syreny,52.2369,20.9614
3531,01-150,Wola,ul. Syreny,52.2382,20.9621
3532,01-155,Wola,ul. Syreny,52.2407,20.9617
3533,01-159,Wola,ul. Syreny,52.2418,20.9603
3534,01-168,Wola,ul. Syreny,52.2425,20.9617
3535,01-212,Wola,ul. Szarych Szeregów,52.2274,20.9746
3536,01-181,Wola,ul. Szlenkierów,52.2389,20.9702
3537,01-178,Wola,ul. Szlenkierów,52.2401,20.9691
3538,00-826,Wola,ul. Śliska,52.2316,20.9976
3539,01-162,Wola,ul. św. Stanisława,52.2469,20.9639
3540,01-137,Wola,ul. św. Wojciecha,52.236,20.9601
3541,00-811,Wola,ul. Towarowa,52.2263,20.9878
3542,00-839,Wola,ul. Towarowa,52.2298,20.9853
3543,00-869,Wola,ul. Towarowa,52.2329,20.9815
3544,01-221,Wola,ul. Tunelowa,52.2206,20.9625
3545,00-853,Wola,ul. Twarda,52.2332,20.997
3546,00-831,Wola,ul. Twarda,52.2312,20.9956
3547,00-818,Wola,ul. Twarda,52.2288,20.9927
3548,01-241,Wola,ul. Tylna,52.229,20.9551
3549,01-457,Wola,ul. W. Przanowskiego,52.2382,20.9335
3550,00-851,Wola,ul. Waliców,52.2343,20.993
3551,00-865,Wola,ul. Waliców,52.236,20.9918
3552,01-240,Wola,ul. Wieluńska,52.232,20.9539
3553,01-239,Wola,ul. Władysława Warneńczyka,52.2254,20.951
3554,01-018,Wola,ul. Wolność,52.2412,20.9824
3555,01-235,Wola,ul. Wolska,52.2296,20.9532
3556,01-126,Wola,ul. Wolska,52.2304,20.9524
3557,01-201,Wola,ul. Wolska,52.2345,20.9737
3558,01-187,Wola,ul. Wolska,52.2345,20.9696
3559,01-134,Wola,ul. Wolska,52.2336,20.9646
3560,01-196,Wola,ul. Wolska,52.2357,20.9793
3561,01-229,Wola,ul. Wolska,52.2322,20.9621
3562,01-141,Wola,ul. Wolska,52.2323,20.9596
3563,00-846,Wola,ul. Wronia,52.2325,20.9857
3564,00-870,Wola,ul. Wronia,52.235,20.9851
3565,00-874,Wola,ul. Wronia,52.237,20.984
3566,01-167,Wola,ul. Zawiszy,52.2436,20.962
3567,00-821,Wola,ul. Złota,52.2301,20.9978
3568,00-819,Wola,ul. Złota,52.2294,20.9971
3569,01-219,Wola,ul. Zwrotnicza,52.2248,20.9765
3570,01-017,Wola,ul. Żelazna,52.2413,20.9856
3571,00-802,Wola,ul. Żelazna,52.2272,20.9957
3572,00-806,Wola,ul. Żelazna,52.2286,20.9947
3573,00-832,Wola,ul. Żelazna,52.2307,20.9937
3574,00-817,Wola,ul. Żelazna,52.2297,20.9936
3575,00-836,Wola,ul. Żelazna,52.2308,20.993
3576,00-841,Wola,ul. Żelazna,52.2324,20.992
3577,00-852,Wola,ul. Żelazna,52.2338,20.9916
3578,00-866,Wola,ul. Żelazna,52.2362,20.9901
3579,00-871,Wola,ul. Żelazna,52.2353,20.99
3580,00-894,Wola,ul. Żelazna,52.2384,20.9888
3581,00-875,Wola,ul. Żelazna,52.2379,20.9884
3582,00-879,Wola,ul. Żelazna,52.239,20.9875
3583,01-004,Wola,ul. Żelazna,52.2409,20.9863
3584,01-014,Wola,ul. Żytnia,52.24,20.9817
3585,01-191,Wola,ul. Żytnia,52.2395,20.9768
3586,01-198,Wola,ul. Żytnia,52.2393,20.9736
3587,01-179,Wola,ul. Żytnia,52.2388,20.969
3588,01-156,Wola,ul. Żytnia,52.2392,20.964
3589,01-149,Wola,ul. Żytnia,52.2388,20.9623
3590,01-524,Żoliborz,al. Wojska Polskiego,52.2643,20.9942
3591,01-515,Żoliborz,al. Wojska Polskiego,52.263,20.9871
3592,01-554,Żoliborz,al. Wojska Polskiego,52.2639,20.9859
3593,01-503,Żoliborz,al. Wojska Polskiego,52.2629,20.9813
3594,01-748,Żoliborz,pl. C. Niemena,52.2564,20.962
3595,01-578,Żoliborz,pl. D. Henkla,52.2659,20.9795
3596,01-552,Żoliborz,pl. Inwalidów,52.2651,20.9905
3597,01-514,Żoliborz,pl. Inwalidów,52.2632,20.99
3598,01-553,Żoliborz,pl. Inwalidów,52.2648,20.9916
3599,01-624,Żoliborz,pl. J. Lelewela,52.2727,20.9811
3600,01-528,Żoliborz,pl. Słoneczny,52.2697,20.9936
3601,01-615,Żoliborz,pl. T. W. Wilsona,52.2695,20.9871
